disposition,period,duration,transit_depth,planet_radius,star_temp,star_radius,model_snr,fp_flag_nt,fp_flag_ss,fp_flag_co,fp_flag_ec,ra,dec,sma,display_name,source_kepler,source_tess
0,5.851520671,3.11058,33004.0,14.62,5532.0,0.806,1630.4,0.0,1.0,0.0,0.0,5532.0,5532.0,0.0591,,True,False
1,3.167893418,2.1814,781.2,2.62,5895.0,0.94,64.8,0.0,0.0,0.0,0.0,5895.0,5895.0,0.0426,Kepler-708 b,True,False
1,4.311780262,2.7251,1154.0,3.11,5527.0,0.927,86.1,0.0,0.0,0.0,0.0,5527.0,5527.0,0.0511,Kepler-244 b,True,False
1,20.0504494,4.556,840.9,2.69,5527.0,0.927,37.8,0.0,0.0,0.0,0.0,5527.0,5527.0,0.1423,Kepler-244 d,True,False
1,9.76734503,1.6585,569.1,2.67,5527.0,0.927,21.1,0.0,0.0,0.0,0.0,5527.0,5527.0,0.0881,Kepler-244 c,True,False
2,119.0207044,8.1405,7430.5,8.98,5453.0,1.062,223.5,0.0,0.0,0.0,0.0,5453.0,5453.0,0.4582,,True,False
1,190.3200468,15.284,1141.7,7.78,5626.0,2.057,139.3,0.0,0.0,0.0,0.0,5626.0,5626.0,0.6972,Kepler-108 c,True,False
0,2.861159894,1.8832,1014.3,4.37,6126.0,1.021,58.3,0.0,1.0,1.0,0.0,6126.0,6126.0,0.0406,,True,False
1,26.44439337,3.9783,1843.5,3.91,5427.0,0.929,88.0,0.0,0.0,0.0,0.0,5427.0,5427.0,0.1687,Kepler-82 b,True,False
1,51.53997972,6.3994,3644.3,5.51,5427.0,0.929,155.5,0.0,0.0,0.0,0.0,5427.0,5427.0,0.2632,Kepler-82 c,True,False
1,5.902245782,2.9003,702.3,2.43,5427.0,0.929,59.3,0.0,0.0,0.0,0.0,5427.0,5427.0,0.0621,Kepler-82 e,True,False
1,2.382951591,1.8876,391.6,1.86,5427.0,0.929,41.4,0.0,0.0,0.0,0.0,5427.0,5427.0,0.0339,Kepler-82 d,True,False
1,21.02250608,4.1072,1772.5,3.07,5067.0,0.75,62.4,0.0,0.0,0.0,0.0,5067.0,5067.0,0.1378,Kepler-712 b,True,False
1,3.219814777,2.0642,488.2,1.69,5103.0,0.787,30.5,0.0,0.0,0.0,0.0,5103.0,5103.0,0.04,Kepler-245 e,True,False
1,5.912273234,2.3254,961.4,1.73,4072.0,0.57,62.8,0.0,0.0,0.0,0.0,4072.0,4072.0,0.0537,Kepler-28 b,True,False
1,8.98581901,2.8606,881.3,1.65,4072.0,0.57,51.8,0.0,0.0,0.0,0.0,4072.0,4072.0,0.0709,Kepler-28 c,True,False
2,12.940668656,2.4845,42450.0,22.94,5875.0,0.809,307.5,0.0,0.0,0.0,0.0,5875.0,5875.0,0.1039,,True,False
0,20.5452375,2.517,218.5,2.41,5670.0,1.264,18.5,0.0,1.0,0.0,0.0,5670.0,5670.0,0.1437,,True,False
1,33.60123371,4.4056,7425.9,8.46,5149.0,0.93,247.9,0.0,0.0,0.0,0.0,5149.0,5149.0,0.1956,Kepler-46 b,True,False
1,6.76652928,2.9004,450.7,1.97,5149.0,0.93,29.2,0.0,0.0,0.0,0.0,5149.0,5149.0,0.0672,Kepler-46 d,True,False
1,4.347288783,2.1024,451.6,2.36,5754.0,1.122,39.7,0.0,0.0,0.0,0.0,5754.0,5754.0,0.0524,Kepler-710 b,True,False
1,4.601811819,2.2607,755.9,2.35,4986.0,0.833,60.8,0.0,0.0,0.0,0.0,4986.0,4986.0,0.0501,Kepler-246 b,True,False
1,11.18719905,3.252,353.6,1.55,4986.0,0.833,21.9,0.0,0.0,0.0,0.0,4986.0,4986.0,0.0907,Kepler-246 c,True,False
1,4.220965778,3.0854,2260.0,2.62,3837.0,0.517,157.8,0.0,0.0,0.0,0.0,3837.0,3837.0,0.0418,Kepler-1729 b,True,False
0,6.998099523,2.0488,20285.0,588.66,5612.0,0.829,192.3,0.0,1.0,0.0,0.0,5612.0,5612.0,0.0698,,True,False
1,5.95489993,2.3892,1410.7,2.33,4261.0,0.633,87.2,0.0,0.0,0.0,0.0,4261.0,4261.0,0.0554,Kepler-81 b,True,False
1,12.03987488,2.7363,1250.6,2.18,4261.0,0.633,57.6,0.0,0.0,0.0,0.0,4261.0,4261.0,0.0886,Kepler-81 c,True,False
1,20.83762895,2.3734,439.0,1.42,4261.0,0.633,14.9,0.0,0.0,0.0,0.0,4261.0,4261.0,0.1278,Kepler-81 d,True,False
0,8.8111022,5.0683,401.1,63.66,6200.0,2.404,76.8,0.0,1.0,1.0,1.0,6200.0,6200.0,0.0919,,True,False
1,23.58917143,5.073,1200.7,3.16,4919.0,0.721,53.3,0.0,0.0,0.0,0.0,4919.0,4919.0,0.1429,Kepler-711 b,True,False
1,6.481633073,3.784,298.5,2.54,5945.0,1.302,125.6,0.0,0.0,0.0,0.0,5945.0,5945.0,0.0683,Kepler-109 b,True,False
1,10.37168928,3.035,1254.9,3.2,5121.0,0.888,64.5,0.0,0.0,0.0,0.0,5121.0,5121.0,0.0873,Kepler-716 b,True,False
1,3.96996298,1.1757,299.2,1.78,5121.0,0.888,15.0,0.0,0.0,0.0,0.0,5121.0,5121.0,0.046,Kepler-716 c,True,False
1,4.40841331,5.012,549.4,2.66,6007.0,0.961,45.1,0.0,0.0,0.0,0.0,6007.0,6007.0,0.052,Kepler-717 b,True,False
0,7.9426176,6.703,1590.7,4.68,5811.0,0.926,60.4,0.0,1.0,1.0,1.0,5811.0,5811.0,0.0789,,True,False
1,226.8904775,7.558,3136.4,4.53,5067.0,0.75,46.8,0.0,0.0,0.0,0.0,5067.0,5067.0,0.6732,Kepler-712 c,True,False
0,1.956811408,2.1958,24905.0,21.58,5209.0,0.603,125.4,0.0,1.0,0.0,0.0,5209.0,5209.0,0.0259,,True,False
2,2.688899233,2.11275,37492.0,12.04,4820.0,0.639,1011.6,0.0,0.0,0.0,0.0,4820.0,4820.0,0.0335,,True,False
1,9.439459486,2.8979,3036.1,4.16,5097.0,0.779,175.2,0.0,0.0,0.0,0.0,5097.0,5097.0,0.0837,Kepler-247 c,True,False
1,11.523067458,3.8757,507.3,3.13,5644.0,1.411,142.0,0.0,0.0,0.0,0.0,5644.0,5644.0,0.1017,Kepler-95 b,True,False
1,20.47748843,2.8364,1382.4,2.92,5097.0,0.779,52.7,0.0,0.0,0.0,0.0,5097.0,5097.0,0.1402,Kepler-247 d,True,False
1,3.336123113,1.9616,516.3,1.74,5097.0,0.779,41.6,0.0,0.0,0.0,0.0,5097.0,5097.0,0.0418,Kepler-247 b,True,False
1,8.01078456,2.312,1333.6,1.72,3713.0,0.47,48.5,0.0,0.0,0.0,0.0,3713.0,3713.0,0.0616,Kepler-54 b,True,False
1,12.07134205,4.3224,759.2,1.29,3713.0,0.47,31.0,0.0,0.0,0.0,0.0,3713.0,3713.0,0.0809,Kepler-54 c,True,False
1,20.99587872,2.6333,767.3,1.3,3713.0,0.47,18.2,0.0,0.0,0.0,0.0,3713.0,3713.0,0.117,Kepler-54 d,True,False
1,7.41113177,2.5242,620.5,2.45,5849.0,0.919,50.4,0.0,0.0,0.0,0.0,5849.0,5849.0,0.0748,Kepler-713 b,True,False
0,1.000747038,0.9967,1823.5,4.14,5472.0,0.79,147.4,0.0,1.0,0.0,0.0,5472.0,5472.0,0.0175,,True,False
1,8.884922995,2.07004,16053.0,10.51,5332.0,0.843,388.2,0.0,0.0,0.0,0.0,5332.0,5332.0,0.0786,Kepler-75 b,True,False
1,8.09888906,4.20241,6911.1,8.95,6214.0,1.076,435.9,0.0,0.0,0.0,0.0,6214.0,6214.0,0.0832,Kepler-714 b,True,False
1,10.00653012,5.344,936.1,3.52,6063.0,1.001,71.9,0.0,0.0,0.0,0.0,6063.0,6063.0,0.0933,Kepler-715 b,True,False
1,17.855221681,7.41287,9065.2,13.16,6823.0,1.367,915.7,0.0,0.0,0.0,0.0,6823.0,6823.0,0.1491,Kepler-448 b,True,False
2,12.732624065,2.2083,6465.7,4.87,3950.0,0.541,210.5,0.0,0.0,0.0,0.0,3950.0,3950.0,0.0881,,True,False
2,83.92494032,6.7904,7958.7,4.78,3960.0,0.509,182.1,0.0,0.0,0.0,0.0,3960.0,3960.0,0.3031,,True,False
1,5.007316661,4.2362,6932.3,6.96,5865.0,0.827,431.4,0.0,0.0,0.0,0.0,5865.0,5865.0,0.0556,Kepler-719 b,True,False
1,2.211116989,1.6485,724.2,1.85,4500.0,0.646,42.6,0.0,0.0,0.0,0.0,4500.0,4500.0,0.0294,Kepler-55 d,True,False
1,27.9541337,3.95,942.5,1.9,4500.0,0.646,25.4,0.0,0.0,0.0,0.0,4500.0,4500.0,0.1593,Kepler-55 b,True,False
1,12.69104387,3.7727,252.1,2.57,5869.0,1.626,60.2,0.0,0.0,0.0,0.0,5869.0,5869.0,0.1072,Kepler-110 b,True,False
0,4.409409243,3.8636,12861.0,10.95,5600.0,0.975,85.8,0.0,1.0,0.0,0.0,5600.0,5600.0,0.0491,,True,False
1,16.23947096,4.0374,2590.7,4.14,5191.0,0.837,123.8,0.0,0.0,0.0,0.0,5191.0,5191.0,0.1229,Kepler-248 c,True,False
1,6.308201629,2.9785,1328.5,2.96,5191.0,0.837,86.2,0.0,0.0,0.0,0.0,5191.0,5191.0,0.0654,Kepler-248 b,True,False
1,2.052349884,2.0778,14281.0,13.12,5855.0,1.08,1072.1,0.0,0.0,0.0,0.0,5855.0,5855.0,0.0322,Kepler-718 b,True,False
1,9.7704486,2.4517,1897.8,2.23,3906.0,0.509,58.0,0.0,0.0,0.0,0.0,3906.0,3906.0,0.0714,Kepler-83 b,True,False
1,5.169804269,2.153,1037.4,1.66,3906.0,0.509,41.4,0.0,0.0,0.0,0.0,3906.0,3906.0,0.0467,Kepler-83 d,True,False
1,21.22261195,6.5093,366.0,2.48,5945.0,1.302,114.9,0.0,0.0,0.0,0.0,5945.0,5945.0,0.1506,Kepler-109 c,True,False
1,20.09017037,4.154,1432.1,2.25,3906.0,0.509,36.9,0.0,0.0,0.0,0.0,3906.0,3906.0,0.1154,Kepler-83 c,True,False
1,7.11373257,2.1764,807.6,1.16,3561.0,0.411,44.4,0.0,0.0,0.0,0.0,3561.0,3561.0,0.0551,Kepler-249 c,True,False
1,3.306551643,1.8177,509.2,0.91,3561.0,0.411,37.8,0.0,0.0,0.0,0.0,3561.0,3561.0,0.0331,Kepler-249 b,True,False
1,15.36845737,2.4714,756.1,1.11,3561.0,0.411,30.9,0.0,0.0,0.0,0.0,3561.0,3561.0,0.0922,Kepler-249 d,True,False
1,13.81020318,3.048,1309.7,4.56,5942.0,1.142,46.2,0.0,0.0,0.0,0.0,5942.0,5942.0,0.1131,Kepler-1730 b,True,False
1,4.093578461,2.5833,538.6,2.85,6077.0,0.999,36.4,0.0,0.0,0.0,0.0,6077.0,6077.0,0.0514,Kepler-722 b,True,False
1,105.145959,8.593,685.4,3.43,6077.0,0.999,15.4,0.0,0.0,0.0,0.0,6077.0,6077.0,0.4471,Kepler-722 c,True,False
1,10.8484518,2.9993,1675.6,2.34,4201.0,0.591,64.5,0.0,0.0,0.0,0.0,4201.0,4201.0,0.0815,Kepler-252 c,True,False
1,6.66833241,1.915,362.3,1.18,4201.0,0.591,14.2,0.0,0.0,0.0,0.0,4201.0,4201.0,0.0589,Kepler-252 b,True,False
1,4.082274889,3.23015,17859.0,10.55,5655.0,0.794,1669.1,0.0,0.0,0.0,0.0,5655.0,5655.0,0.0479,Kepler-723 b,True,False
2,3.886655224,3.1646,581.6,1.87,5662.0,0.738,48.1,0.0,0.0,0.0,0.0,5662.0,5662.0,0.0451,,True,False
1,42.1406089,5.083,895.5,1.85,4500.0,0.646,21.6,0.0,0.0,0.0,0.0,4500.0,4500.0,0.2095,Kepler-55 c,True,False
1,4.617490562,2.2618,575.8,1.62,4500.0,0.646,28.1,0.0,0.0,0.0,0.0,4500.0,4500.0,0.048,Kepler-55 e,True,False
1,10.19849255,2.4283,634.1,1.75,4500.0,0.646,21.4,0.0,0.0,0.0,0.0,4500.0,4500.0,0.0814,Kepler-55 f,True,False
0,5.795063956,3.2496,1692.9,4.33,5865.0,0.827,119.4,0.0,0.0,1.0,0.0,5865.0,5865.0,0.0613,,True,False
1,7.15681552,2.5882,867.0,2.47,5029.0,0.838,47.7,0.0,0.0,0.0,0.0,5029.0,5029.0,0.0675,Kepler-250 c,True,False
1,17.64830851,2.0873,763.3,2.43,5029.0,0.838,23.8,0.0,0.0,0.0,0.0,5029.0,5029.0,0.1232,Kepler-250 d,True,False
1,4.14810719,2.535,175.2,1.08,5029.0,0.838,12.9,0.0,0.0,0.0,0.0,5029.0,5029.0,0.0469,Kepler-250 b,True,False
1,16.51410989,4.1575,973.5,2.72,5527.0,0.866,55.9,0.0,0.0,0.0,0.0,5527.0,5527.0,0.1199,Kepler-251 c,True,False
1,30.1329298,5.172,1015.8,3.14,5527.0,0.866,44.8,0.0,0.0,0.0,0.0,5527.0,5527.0,0.179,Kepler-251 d,True,False
1,4.79090809,2.603,251.3,1.36,5527.0,0.866,21.2,0.0,0.0,0.0,0.0,5527.0,5527.0,0.0525,Kepler-251 b,True,False
1,31.71981013,4.819,363.4,3.09,5869.0,1.626,63.1,0.0,0.0,0.0,0.0,5869.0,5869.0,0.1975,Kepler-110 c,True,False
1,99.6415962,4.448,952.5,2.64,5527.0,0.866,22.7,0.0,0.0,0.0,0.0,5527.0,5527.0,0.3973,Kepler-251 e,True,False
1,4.708326451,3.16114,7912.7,10.6,5560.0,1.21,633.4,0.0,0.0,0.0,0.0,5560.0,5560.0,0.0539,Kepler-720 b,True,False
0,16.37198661,3.8449,4147.6,540.37,4187.0,0.592,54.5,0.0,0.0,1.0,1.0,4187.0,4187.0,0.1052,,True,False
1,5.392026903,2.9804,1151.4,2.68,5198.0,0.801,77.4,0.0,0.0,0.0,0.0,5198.0,5198.0,0.0583,Kepler-721 b,True,False
2,2.494170338,1.1221,863.7,2.42,5569.0,0.829,69.2,0.0,0.0,0.0,0.0,5569.0,5569.0,0.0351,,True,False
1,6.491682808,4.301,7163.3,9.66,6123.0,1.107,502.3,0.0,0.0,0.0,0.0,6123.0,6123.0,0.0715,Kepler-730 b,True,False
0,3.044770796,10.0134,1695.0,24.54,5525.0,0.753,203.5,0.0,1.0,1.0,1.0,5525.0,5525.0,0.0386,,True,False
1,3.855603916,3.2179,16653.0,13.61,6033.0,1.046,1173.9,0.0,0.0,0.0,0.0,6033.0,6033.0,0.0505,Kepler-731 b,True,False
0,3.855599139,3.183,1030.9,3.57,5936.0,0.965,90.1,0.0,0.0,1.0,1.0,5936.0,5936.0,0.0493,,True,False
1,38.47876629,5.04169,23530.0,13.26,5510.0,0.879,1077.8,0.0,1.0,0.0,0.0,5510.0,5510.0,0.2213,Kepler-468 b,True,False
0,37.601661282,8.30604,59130.0,27.22,6140.0,1.096,1667.3,0.0,1.0,0.0,0.0,6140.0,6140.0,0.219,,True,False
1,3.314947362,1.8007,1398.2,3.94,5609.0,0.944,123.5,0.0,0.0,0.0,0.0,5609.0,5609.0,0.0433,Kepler-724 b,True,False
0,6.71969089,3.0231,969.7,4.37,5931.0,0.866,45.4,0.0,1.0,0.0,0.0,5931.0,5931.0,0.0654,,True,False
1,39.6431552,6.5292,15664.0,10.98,5231.0,0.9,690.3,0.0,0.0,0.0,0.0,5231.0,5231.0,0.215,Kepler-725 b,True,False
0,51.42598578,16.9422,66068.0,29.66,6257.0,1.147,1843.8,0.0,1.0,0.0,0.0,6257.0,6257.0,0.2904,,True,False
1,21.80451611,3.4097,1144.9,2.6,5481.0,0.708,49.9,0.0,0.0,0.0,0.0,5481.0,5481.0,0.1406,Kepler-726 b,True,False
1,10.28194593,3.4366,1110.7,2.53,5196.0,0.775,55.0,0.0,0.0,0.0,0.0,5196.0,5196.0,0.088,Kepler-253 c,True,False
1,18.11993039,4.2309,1506.9,2.95,5196.0,0.775,60.7,0.0,0.0,0.0,0.0,5196.0,5196.0,0.1284,Kepler-253 d,True,False
1,3.78402867,1.9012,426.1,1.7,5196.0,0.775,25.6,0.0,0.0,0.0,0.0,5196.0,5196.0,0.0452,Kepler-253 b,True,False
1,5.15448142,3.228,697.5,2.94,5431.0,0.884,48.1,0.0,0.0,0.0,0.0,5431.0,5431.0,0.0546,Kepler-727 b,True,False
0,33.80364366,11.4813,13494.0,20.7,5855.0,1.796,529.9,0.0,1.0,0.0,0.0,5855.0,5855.0,0.216,Kepler-469 b,True,False
1,5.743469797,3.4412,1240.2,3.13,5897.0,0.891,79.7,0.0,0.0,0.0,0.0,5897.0,5897.0,0.0625,Kepler-728 b,True,False
2,39.4759093,2.968,1012.6,4.06,6225.0,1.031,26.6,0.0,0.0,0.0,0.0,6225.0,6225.0,0.2338,,True,False
0,19.974485239,4.23479,40293.0,26.56,6108.0,0.997,1398.8,0.0,1.0,0.0,0.0,6108.0,6108.0,0.1476,,True,False
1,3.166353562,3.3129,1473.4,3.82,6007.0,0.998,128.3,0.0,0.0,0.0,0.0,6007.0,6007.0,0.0432,Kepler-729 b,True,False
0,23.899634407,3.81881,20953.0,44.04,6192.0,0.924,547.8,0.0,1.0,1.0,0.0,6192.0,6192.0,0.162,,True,False
1,3.388012244,2.6849,280.1,2.11,5553.0,1.25,30.6,0.0,0.0,0.0,0.0,5553.0,5553.0,0.0434,Kepler-256 c,True,False
1,5.83909761,3.1915,273.6,2.06,5553.0,1.25,25.2,0.0,0.0,0.0,0.0,5553.0,5553.0,0.0624,Kepler-256 d,True,False
1,1.620467654,2.1888,159.6,1.57,5553.0,1.25,22.7,0.0,0.0,0.0,0.0,5553.0,5553.0,0.0265,Kepler-256 b,True,False
1,10.6816951,3.605,307.8,2.3,5553.0,1.25,21.9,0.0,0.0,0.0,0.0,5553.0,5553.0,0.0933,Kepler-256 e,True,False
1,6.104849417,4.6912,2090.3,3.18,5085.0,0.712,293.7,0.0,0.0,0.0,0.0,5085.0,5085.0,0.0583,Kepler-734 b,True,False
1,3.578780566,2.91089,11382.0,10.43,5524.0,0.994,1838.4,0.0,0.0,0.0,0.0,5524.0,5524.0,0.045,Kepler-77 b,True,False
0,3.187067566,3.119,1037.4,23.88,5450.0,0.811,37.2,0.0,1.0,1.0,0.0,5450.0,5450.0,0.0403,,True,False
1,5.826657508,2.9183,1539.1,4.09,5561.0,1.06,81.1,0.0,0.0,0.0,0.0,5561.0,5561.0,0.0622,Kepler-254 b,True,False
1,12.41216347,3.739,611.3,2.58,5561.0,1.06,25.6,0.0,0.0,0.0,0.0,5561.0,5561.0,0.103,Kepler-254 c,True,False
1,18.74649011,3.895,796.8,3.05,5561.0,1.06,26.7,0.0,0.0,0.0,0.0,5561.0,5561.0,0.1355,Kepler-254 d,True,False
1,20.86021229,5.1937,1910.5,5.5,6035.0,1.257,117.0,0.0,0.0,0.0,0.0,6035.0,6035.0,0.1462,Kepler-31 b,True,False
1,42.63427848,6.1998,1719.3,5.22,6035.0,1.257,78.7,0.0,0.0,0.0,0.0,6035.0,6035.0,0.2355,Kepler-31 c,True,False
1,87.6476068,8.871,1009.6,4.0,6035.0,1.257,37.5,0.0,0.0,0.0,0.0,6035.0,6035.0,0.3807,Kepler-31 d,True,False
2,9.61731426,3.8692,234.0,1.94,6035.0,1.257,18.2,0.0,0.0,0.0,0.0,6035.0,6035.0,0.0873,,True,False
1,9.467821474,2.4327,2237.0,2.13,3582.0,0.458,124.7,0.0,0.0,0.0,0.0,3582.0,3582.0,0.0691,Kepler-732 b,True,False
1,0.893040969,1.0981,741.7,1.24,3582.0,0.458,87.8,0.0,0.0,0.0,0.0,3582.0,3582.0,0.0143,Kepler-732 c,True,False
1,4.942783419,3.25346,11145.0,10.62,5514.0,0.978,2040.7,0.0,0.0,0.0,0.0,5514.0,5514.0,0.0569,Kepler-15 b,True,False
1,20.83426731,4.0454,988.4,2.74,5537.0,0.88,45.1,0.0,0.0,0.0,0.0,5537.0,5537.0,0.1483,Kepler-733 b,True,False
1,9.94602357,3.3862,994.5,3.12,5344.0,1.013,51.0,0.0,0.0,0.0,0.0,5344.0,5344.0,0.0864,Kepler-255 c,True,False
1,1.04562195,1.8955,213.0,1.45,5344.0,1.013,25.3,0.0,0.0,0.0,0.0,5344.0,5344.0,0.0192,Kepler-255 d,True,False
1,5.71462396,2.336,297.8,1.78,5344.0,1.013,16.7,0.0,0.0,0.0,0.0,5344.0,5344.0,0.0597,Kepler-255 b,True,False
0,102.9641952,15.735,1896.7,39.0,5047.0,7.119,86.1,0.0,1.0,0.0,0.0,5047.0,5047.0,0.5554,,True,False
1,8.14515981,5.073,446.8,3.43,5896.0,1.24,32.2,0.0,0.0,0.0,0.0,5896.0,5896.0,0.076,Kepler-24 b,True,False
1,18.9985279,4.529,430.7,43.17,5896.0,1.24,16.9,0.0,0.0,0.0,0.0,5896.0,5896.0,0.1337,Kepler-24 e,True,False
1,4.24439049,3.282,174.0,2.07,5896.0,1.24,15.1,0.0,0.0,0.0,0.0,5896.0,5896.0,0.0492,Kepler-24 d,True,False
2,90.1240507,11.649,3020.3,7.12,6520.0,1.215,57.9,0.0,0.0,0.0,0.0,6520.0,6520.0,0.427,,True,False
1,28.5742692,4.9427,824.9,2.32,5551.0,0.812,97.1,0.0,0.0,0.0,0.0,5551.0,5551.0,0.1681,Kepler-112 c,True,False
2,856.672115,23.144,858.1,3.87,6449.0,1.309,39.2,0.0,0.0,0.0,0.0,6449.0,6449.0,1.8045,,True,False
2,0.689210173,1.6169,195.0,1.32,5630.0,0.954,93.4,0.0,0.0,0.0,0.0,5630.0,5630.0,0.0156,,True,False
1,7.34373964,1.1784,574.4,1.84,5757.0,0.762,32.2,0.0,0.0,0.0,0.0,5757.0,5757.0,0.0697,Kepler-1739 b,True,False
0,0.445277068,3.539,186.7,35.74,6167.0,1.064,28.9,1.0,0.0,0.0,1.0,6167.0,6167.0,0.012,,True,False
0,0.379463865,0.86896,1973.3,59.56,5075.0,1.783,458.6,0.0,1.0,0.0,0.0,5075.0,5075.0,0.0099,,True,False
0,9.88047978,2.78458,18541.0,23.6,6113.0,0.917,534.5,0.0,1.0,0.0,0.0,6113.0,6113.0,0.0901,,True,False
0,4.6484156,38.1939,128.4,5.06,6980.0,3.482,91.7,1.0,0.0,0.0,0.0,6980.0,6980.0,0.0647,,True,False
0,17.512014768,1.8248,4511.7,13.66,6224.0,1.132,322.3,0.0,1.0,0.0,0.0,6224.0,6224.0,0.132,,True,False
2,3.9886021,1.7376,673.5,34.39,4813.0,13.652,37.1,0.0,0.0,0.0,0.0,4813.0,4813.0,0.0622,,True,False
2,0.533059312,1.8621,1495.8,133.56,8523.0,4.051,179.6,0.0,0.0,0.0,0.0,8523.0,8523.0,0.0167,,True,False
0,0.525154153,2.1441,747.5,23.61,5582.0,0.846,116.1,0.0,1.0,1.0,0.0,5582.0,5582.0,0.0119,,True,False
0,1.303861044,4.0541,598.2,27.85,5758.0,0.902,140.6,0.0,0.0,1.0,1.0,5758.0,5758.0,0.0224,,True,False
0,0.73452496,6.7,759.8,3.55,5713.2,1.017,23.0,0.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,2.55549176,9.083,113.8,23.35,5948.0,0.901,24.3,0.0,0.0,1.0,0.0,5948.0,5948.0,0.036,,True,False
0,2.947376671,2.0911,433.2,403.59,8090.0,2.234,62.3,0.0,1.0,0.0,0.0,8090.0,8090.0,0.0492,,True,False
1,224.7789355,11.1899,3487.5,7.67,5873.0,1.235,235.7,0.0,0.0,0.0,0.0,5873.0,5873.0,0.7456,Kepler-111 c,True,False
0,0.890110752,0.8774,321.5,1.25,4768.0,0.711,19.6,0.0,1.0,1.0,0.0,4768.0,4768.0,0.0167,,True,False
0,5.76573396,2.924,248.0,7.47,5772.0,4.434,22.2,0.0,0.0,1.0,0.0,5772.0,5772.0,0.0745,,True,False
1,7.42608123,3.6379,443.3,2.47,6049.0,1.176,37.5,0.0,0.0,0.0,0.0,6049.0,6049.0,0.0778,Kepler-769 b,True,False
1,15.9868932,4.158,178.5,1.62,6049.0,1.176,10.9,0.0,0.0,0.0,0.0,6049.0,6049.0,0.1297,Kepler-769 c,True,False
0,0.73094589,4.32,250.2,17.12,5901.0,0.848,37.5,1.0,0.0,1.0,0.0,5901.0,5901.0,0.0155,,True,False
1,18.92537246,3.9835,640.9,13.92,4941.0,4.885,41.0,0.0,0.0,0.0,0.0,4941.0,4941.0,0.1694,Kepler-770 b,True,False
0,0.933749106,4.256,186.2,3.22,6215.0,2.188,136.3,1.0,0.0,1.0,1.0,6215.0,6215.0,0.0201,,True,False
0,2.037440623,3.442,118.6,1.19,6253.0,1.015,27.0,0.0,0.0,1.0,1.0,6253.0,6253.0,0.0312,,True,False
2,129995.7784,9.408,1474.9,2.99,4500.0,0.726,35.7,0.0,0.0,0.0,0.0,4500.0,4500.0,44.9892,,True,False
1,31.5925809,13.566,145.1,1.78,5676.0,1.487,25.5,0.0,0.0,0.0,0.0,5676.0,5676.0,0.1967,Kepler-784 b,True,False
1,17.157236,11.284,110.4,1.55,5676.0,1.487,23.6,0.0,0.0,0.0,0.0,5676.0,5676.0,0.1309,Kepler-784 c,True,False
1,1.97376085,1.82542,30222.0,8.78,3807.0,0.503,1252.5,0.0,0.0,0.0,0.0,3807.0,3807.0,0.025,Kepler-785 b,True,False
2,13.118962443,4.3045,372.2,8.25,7221.0,4.24,267.4,0.0,0.0,0.0,0.0,7221.0,7221.0,0.1376,,True,False
0,4.618767792,5.9957,4399.1,7.48,6013.0,1.033,270.1,0.0,1.0,1.0,1.0,6013.0,6013.0,0.0531,,True,False
2,7.82187328,3.8417,42.2,2.78,7221.0,4.24,37.2,0.0,0.0,0.0,0.0,7221.0,7221.0,0.0975,,True,False
2,53.5057611,10.5616,195.6,2.52,6247.0,1.762,71.2,0.0,0.0,0.0,0.0,6247.0,6247.0,0.2934,,True,False
1,2.785821236,3.5599,68.9,1.69,6202.0,1.733,53.6,0.0,0.0,0.0,0.0,6202.0,6202.0,0.0408,Kepler-21 b,True,False
0,52.56901867,6.7507,26900.0,78.54,7240.0,1.717,184.3,0.0,1.0,0.0,0.0,7240.0,7240.0,0.3227,,True,False
0,3.411758679,3.158,570.6,14.71,3995.0,0.561,35.6,0.0,0.0,1.0,0.0,3995.0,3995.0,0.0372,,True,False
0,0.525426427,1.0801,324.6,1.45,5791.0,0.802,63.6,0.0,1.0,1.0,1.0,5791.0,5791.0,0.0122,,True,False
1,1.269091415,1.4647,340.9,1.41,5041.0,0.766,73.5,0.0,0.0,0.0,0.0,5041.0,5041.0,0.0214,Kepler-755 b,True,False
1,2.853133997,1.465,277.1,1.36,5041.0,0.766,39.7,0.0,0.0,0.0,0.0,5041.0,5041.0,0.0367,Kepler-755 c,True,False
1,6.79685353,3.1702,393.1,2.01,6061.0,0.97,29.8,0.0,0.0,0.0,0.0,6061.0,6061.0,0.0714,Kepler-1734 b,True,False
0,8.667822346,4.9658,2121.9,67.37,6266.0,1.889,187.6,0.0,1.0,1.0,1.0,6266.0,6266.0,0.085,,True,False
1,1.475323222,2.3155,154.9,5.88,4941.0,4.885,27.2,0.0,0.0,0.0,0.0,4941.0,4941.0,0.0309,Kepler-770 c,True,False
1,4.15246118,2.5755,223.4,7.62,4941.0,4.885,24.5,0.0,0.0,0.0,0.0,4941.0,4941.0,0.0616,Kepler-770 d,True,False
0,6.7210783,7.46,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
1,8.7348852,4.49,270.7,1.59,5982.0,0.96,24.8,0.0,0.0,0.0,0.0,5982.0,5982.0,0.0843,Kepler-771 b,True,False
0,10.26547688,3.733,399.6,1.81,5699.0,0.853,20.1,0.0,0.0,1.0,1.0,5699.0,5699.0,0.0909,,True,False
